id,nombre,email,ciudad,fecha_registro,canal_adquisicion,es_vip
2461,Marta Soto 2461,cliente2461@email.com,Barcelona,2040-03-19,google,False
2462,Pablo Díaz 2462,cliente2462@email.com,Valencia,2040-03-22,facebook,False
2463,Sara Vega 2463,cliente2463@email.com,Sevilla,2040-03-25,organico,False
2464,Ana García 2464,cliente2464@email.com,Bilbao,2040-03-28,referido,True
2465,Luis Martín 2465,cliente2465@email.com,Madrid,2040-03-31,email,False
2466,Eva López 2466,cliente2466@email.com,Barcelona,2040-04-03,google,False
2467,Carlos Ruiz 2467,cliente2467@email.com,Valencia,2040-04-06,facebook,False
2468,Marta Soto 2468,cliente2468@email.com,Sevilla,2040-04-09,organico,False
2469,Pablo Díaz 2469,cliente2469@email.com,Bilbao,2040-04-12,referido,False
2470,Sara Vega 2470,cliente2470@email.com,Madrid,2040-04-15,email,False
2471,Ana García 2471,cliente2471@email.com,Barcelona,2040-04-18,google,True
2472,Luis Martín 2472,cliente2472@email.com,Valencia,2040-04-21,facebook,False
2473,Eva López 2473,cliente2473@email.com,Sevilla,2040-04-24,organico,False
2474,Carlos Ruiz 2474,cliente2474@email.com,Bilbao,2040-04-27,referido,False
2475,Marta Soto 2475,cliente2475@email.com,Madrid,2040-04-30,email,False
2476,Pablo Díaz 2476,cliente2476@email.com,Barcelona,2040-05-03,google,False
2477,Sara Vega 2477,cliente2477@email.com,Valencia,2040-05-06,facebook,False
2478,Ana García 2478,cliente2478@email.com,Sevilla,2040-05-09,organico,True
2479,Luis Martín 2479,cliente2479@email.com,Bilbao,2040-05-12,referido,False
2480,Eva López 2480,cliente2480@email.com,Madrid,2040-05-15,email,False
2481,Carlos Ruiz 2481,cliente2481@email.com,Barcelona,2040-05-18,google,False
2482,Marta Soto 2482,cliente2482@email.com,Valencia,2040-05-21,facebook,False
2483,Pablo Díaz 2483,cliente2483@email.com,Sevilla,2040-05-24,organico,False
2484,Sara Vega 2484,cliente2484@email.com,Bilbao,2040-05-27,referido,False
2485,Ana García 2485,cliente2485@email.com,Madrid,2040-05-30,email,True
2486,Luis Martín 2486,cliente2486@email.com,Barcelona,2040-06-02,google,False
2487,Eva López 2487,cliente2487@email.com,Valencia,2040-06-05,facebook,False
2488,Carlos Ruiz 2488,cliente2488@email.com,Sevilla,2040-06-08,organico,False
2489,Marta Soto 2489,cliente2489@email.com,Bilbao,2040-06-11,referido,False
2490,Pablo Díaz 2490,cliente2490@email.com,Madrid,2040-06-14,email,False
2491,Sara Vega 2491,cliente2491@email.com,Barcelona,2040-06-17,google,False
2492,Ana García 2492,cliente2492@email.com,Valencia,2040-06-20,facebook,True
2493,Luis Martín 2493,cliente2493@email.com,Sevilla,2040-06-23,organico,False
2494,Eva López 2494,cliente2494@email.com,Bilbao,2040-06-26,referido,False
2495,Carlos Ruiz 2495,cliente2495@email.com,Madrid,2040-06-29,email,False
2496,Marta Soto 2496,cliente2496@email.com,Barcelona,2040-07-02,google,False
2497,Pablo Díaz 2497,cliente2497@email.com,Valencia,2040-07-05,facebook,False
2498,Sara Vega 2498,cliente2498@email.com,Sevilla,2040-07-08,organico,False
2499,Ana García 2499,cliente2499@email.com,Bilbao,2040-07-11,referido,True
2500,Luis Martín 2500,cliente2500@email.com,Madrid,2040-07-14,email,False
2501,Eva López 2501,cliente2501@email.com,Barcelona,2040-07-17,google,False
2502,Carlos Ruiz 2502,cliente2502@email.com,Valencia,2040-07-20,facebook,False
2503,Marta Soto 2503,cliente2503@email.com,Sevilla,2040-07-23,organico,False
2504,Pablo Díaz 2504,cliente2504@email.com,Bilbao,2040-07-26,referido,False
2505,Sara Vega 2505,cliente2505@email.com,Madrid,2040-07-29,email,False
2506,Ana García 2506,cliente2506@email.com,Barcelona,2040-08-01,google,True
2507,Luis Martín 2507,cliente2507@email.com,Valencia,2040-08-04,facebook,False
2508,Eva López 2508,cliente2508@email.com,Sevilla,2040-08-07,organico,False
2509,Carlos Ruiz 2509,cliente2509@email.com,Bilbao,2040-08-10,referido,False
2510,Marta Soto 2510,cliente2510@email.com,Madrid,2040-08-13,email,False
2511,Pablo Díaz 2511,cliente2511@email.com,Barcelona,2040-08-16,google,False
2512,Sara Vega 2512,cliente2512@email.com,Valencia,2040-08-19,facebook,False
2513,Ana García 2513,cliente2513@email.com,Sevilla,2040-08-22,organico,True
2514,Luis Martín 2514,cliente2514@email.com,Bilbao,2040-08-25,referido,False
2515,Eva López 2515,cliente2515@email.com,Madrid,2040-08-28,email,False
2516,Carlos Ruiz 2516,cliente2516@email.com,Barcelona,2040-08-31,google,False
2517,Marta Soto 2517,cliente2517@email.com,Valencia,2040-09-03,facebook,False
2518,Pablo Díaz 2518,cliente2518@email.com,Sevilla,2040-09-06,organico,False
2519,Sara Vega 2519,cliente2519@email.com,Bilbao,2040-09-09,referido,False
2520,Ana García 2520,cliente2520@email.com,Madrid,2040-09-12,email,True
2521,Luis Martín 2521,cliente2521@email.com,Barcelona,2040-09-15,google,False
2522,Eva López 2522,cliente2522@email.com,Valencia,2040-09-18,facebook,False
2523,Carlos Ruiz 2523,cliente2523@email.com,Sevilla,2040-09-21,organico,False
2524,Marta Soto 2524,cliente2524@email.com,Bilbao,2040-09-24,referido,False
2525,Pablo Díaz 2525,cliente2525@email.com,Madrid,2040-09-27,email,False
2526,Sara Vega 2526,cliente2526@email.com,Barcelona,2040-09-30,google,False
2527,Ana García 2527,cliente2527@email.com,Valencia,2040-10-03,facebook,True
2528,Luis Martín 2528,cliente2528@email.com,Sevilla,2040-10-06,organico,False
2529,Eva López 2529,cliente2529@email.com,Bilbao,2040-10-09,referido,False
2530,Carlos Ruiz 2530,cliente2530@email.com,Madrid,2040-10-12,email,False
2531,Marta Soto 2531,cliente2531@email.com,Barcelona,2040-10-15,google,False
2532,Pablo Díaz 2532,cliente2532@email.com,Valencia,2040-10-18,facebook,False
2533,Sara Vega 2533,cliente2533@email.com,Sevilla,2040-10-21,organico,False
2534,Ana García 2534,cliente2534@email.com,Bilbao,2040-10-24,referido,True
2535,Luis Martín 2535,cliente2535@email.com,Madrid,2040-10-27,email,False
2536,Eva López 2536,cliente2536@email.com,Barcelona,2040-10-30,google,False
2537,Carlos Ruiz 2537,cliente2537@email.com,Valencia,2040-11-02,facebook,False
2538,Marta Soto 2538,cliente2538@email.com,Sevilla,2040-11-05,organico,False
2539,Pablo Díaz 2539,cliente2539@email.com,Bilbao,2040-11-08,referido,False
2540,Sara Vega 2540,cliente2540@email.com,Madrid,2040-11-11,email,False
2541,Ana García 2541,cliente2541@email.com,Barcelona,2040-11-14,google,True
2542,Luis Martín 2542,cliente2542@email.com,Valencia,2040-11-17,facebook,False
2543,Eva López 2543,cliente2543@email.com,Sevilla,2040-11-20,organico,False
2544,Carlos Ruiz 2544,cliente2544@email.com,Bilbao,2040-11-23,referido,False
2545,Marta Soto 2545,cliente2545@email.com,Madrid,2040-11-26,email,False
2546,Pablo Díaz 2546,cliente2546@email.com,Barcelona,2040-11-29,google,False
2547,Sara Vega 2547,cliente2547@email.com,Valencia,2040-12-02,facebook,False
2548,Ana García 2548,cliente2548@email.com,Sevilla,2040-12-05,organico,True
2549,Luis Martín 2549,cliente2549@email.com,Bilbao,2040-12-08,referido,False
2550,Eva López 2550,cliente2550@email.com,Madrid,2040-12-11,email,False
2551,Carlos Ruiz 2551,cliente2551@email.com,Barcelona,2040-12-14,google,False
2552,Marta Soto 2552,cliente2552@email.com,Valencia,2040-12-17,facebook,False
2553,Pablo Díaz 2553,cliente2553@email.com,Sevilla,2040-12-20,organico,False
2554,Sara Vega 2554,cliente2554@email.com,Bilbao,2040-12-23,referido,False
2555,Ana García 2555,cliente2555@email.com,Madrid,2040-12-26,email,True
2556,Luis Martín 2556,cliente2556@email.com,Barcelona,2040-12-29,google,False
2557,Eva López 2557,cliente2557@email.com,Valencia,2041-01-01,facebook,False
2558,Carlos Ruiz 2558,cliente2558@email.com,Sevilla,2041-01-04,organico,False
2559,Marta Soto 2559,cliente2559@email.com,Bilbao,2041-01-07,referido,False
2560,Pablo Díaz 2560,cliente2560@email.com,Madrid,2041-01-10,email,False
2561,Sara Vega 2561,cliente2561@email.com,Barcelona,2041-01-13,google,False
2562,Ana García 2562,cliente2562@email.com,Valencia,2041-01-16,facebook,True
2563,Luis Martín 2563,cliente2563@email.com,Sevilla,2041-01-19,organico,False
2564,Eva López 2564,cliente2564@email.com,Bilbao,2041-01-22,referido,False
2565,Carlos Ruiz 2565,cliente2565@email.com,Madrid,2041-01-25,email,False
2566,Marta Soto 2566,cliente2566@email.com,Barcelona,2041-01-28,google,False
2567,Pablo Díaz 2567,cliente2567@email.com,Valencia,2041-01-31,facebook,False
2568,Sara Vega 2568,cliente2568@email.com,Sevilla,2041-02-03,organico,False
2569,Ana García 2569,cliente2569@email.com,Bilbao,2041-02-06,referido,True
2570,Luis Martín 2570,cliente2570@email.com,Madrid,2041-02-09,email,False
2571,Eva López 2571,cliente2571@email.com,Barcelona,2041-02-12,google,False
2572,Carlos Ruiz 2572,cliente2572@email.com,Valencia,2041-02-15,facebook,False
2573,Marta Soto 2573,cliente2573@email.com,Sevilla,2041-02-18,organico,False
2574,Pablo Díaz 2574,cliente2574@email.com,Bilbao,2041-02-21,referido,False
2575,Sara Vega 2575,cliente2575@email.com,Madrid,2041-02-24,email,False
2576,Ana García 2576,cliente2576@email.com,Barcelona,2041-02-27,google,True
2577,Luis Martín 2577,cliente2577@email.com,Valencia,2041-03-02,facebook,False
2578,Eva López 2578,cliente2578@email.com,Sevilla,2041-03-05,organico,False
2579,Carlos Ruiz 2579,cliente2579@email.com,Bilbao,2041-03-08,referido,False
2580,Marta Soto 2580,cliente2580@email.com,Madrid,2041-03-11,email,False
2581,Pablo Díaz 2581,cliente2581@email.com,Barcelona,2041-03-14,google,False
2582,Sara Vega 2582,cliente2582@email.com,Valencia,2041-03-17,facebook,False
2583,Ana García 2583,cliente2583@email.com,Sevilla,2041-03-20,organico,True
2584,Luis Martín 2584,cliente2584@email.com,Bilbao,2041-03-23,referido,False
2585,Eva López 2585,cliente2585@email.com,Madrid,2041-03-26,email,False
2586,Carlos Ruiz 2586,cliente2586@email.com,Barcelona,2041-03-29,google,False
2587,Marta Soto 2587,cliente2587@email.com,Valencia,2041-04-01,facebook,False
2588,Pablo Díaz 2588,cliente2588@email.com,Sevilla,2041-04-04,organico,False
2589,Sara Vega 2589,cliente2589@email.com,Bilbao,2041-04-07,referido,False
2590,Ana García 2590,cliente2590@email.com,Madrid,2041-04-10,email,True
2591,Luis Martín 2591,cliente2591@email.com,Barcelona,2041-04-13,google,False
2592,Eva López 2592,cliente2592@email.com,Valencia,2041-04-16,facebook,False
2593,Carlos Ruiz 2593,cliente2593@email.com,Sevilla,2041-04-19,organico,False
2594,Marta Soto 2594,cliente2594@email.com,Bilbao,2041-04-22,referido,False
2595,Pablo Díaz 2595,cliente2595@email.com,Madrid,2041-04-25,email,False
2596,Sara Vega 2596,cliente2596@email.com,Barcelona,2041-04-28,google,False
2597,Ana García 2597,cliente2597@email.com,Valencia,2041-05-01,facebook,True
2598,Luis Martín 2598,cliente2598@email.com,Sevilla,2041-05-04,organico,False
2599,Eva López 2599,cliente2599@email.com,Bilbao,2041-05-07,referido,False
2600,Carlos Ruiz 2600,cliente2600@email.com,Madrid,2041-05-10,email,False
2601,Marta Soto 2601,cliente2601@email.com,Barcelona,2041-05-13,google,False
2602,Pablo Díaz 2602,cliente2602@email.com,Valencia,2041-05-16,facebook,False
2603,Sara Vega 2603,cliente2603@email.com,Sevilla,2041-05-19,organico,False
2604,Ana García 2604,cliente2604@email.com,Bilbao,2041-05-22,referido,True
2605,Luis Martín 2605,cliente2605@email.com,Madrid,2041-05-25,email,False
2606,Eva López 2606,cliente2606@email.com,Barcelona,2041-05-28,google,False
2607,Carlos Ruiz 2607,cliente2607@email.com,Valencia,2041-05-31,facebook,False
2608,Marta Soto 2608,cliente2608@email.com,Sevilla,2041-06-03,organico,False
2609,Pablo Díaz 2609,cliente2609@email.com,Bilbao,2041-06-06,referido,False
2610,Sara Vega 2610,cliente2610@email.com,Madrid,2041-06-09,email,False
2611,Ana García 2611,cliente2611@email.com,Barcelona,2041-06-12,google,True
2612,Luis Martín 2612,cliente2612@email.com,Valencia,2041-06-15,facebook,False
2613,Eva López 2613,cliente2613@email.com,Sevilla,2041-06-18,organico,False
2614,Carlos Ruiz 2614,cliente2614@email.com,Bilbao,2041-06-21,referido,False
2615,Marta Soto 2615,cliente2615@email.com,Madrid,2041-06-24,email,False
2616,Pablo Díaz 2616,cliente2616@email.com,Barcelona,2041-06-27,google,False
2617,Sara Vega 2617,cliente2617@email.com,Valencia,2041-06-30,facebook,False
2618,Ana García 2618,cliente2618@email.com,Sevilla,2041-07-03,organico,True
2619,Luis Martín 2619,cliente2619@email.com,Bilbao,2041-07-06,referido,False
2620,Eva López 2620,cliente2620@email.com,Madrid,2041-07-09,email,False
2621,Carlos Ruiz 2621,cliente2621@email.com,Barcelona,2041-07-12,google,False
2622,Marta Soto 2622,cliente2622@email.com,Valencia,2041-07-15,facebook,False
2623,Pablo Díaz 2623,cliente2623@email.com,Sevilla,2041-07-18,organico,False
2624,Sara Vega 2624,cliente2624@email.com,Bilbao,2041-07-21,referido,False
2625,Ana García 2625,cliente2625@email.com,Madrid,2041-07-24,email,True
2626,Luis Martín 2626,cliente2626@email.com,Barcelona,2041-07-27,google,False
2627,Eva López 2627,cliente2627@email.com,Valencia,2041-07-30,facebook,False
2628,Carlos Ruiz 2628,cliente2628@email.com,Sevilla,2041-08-02,organico,False
2629,Marta Soto 2629,cliente2629@email.com,Bilbao,2041-08-05,referido,False
2630,Pablo Díaz 2630,cliente2630@email.com,Madrid,2041-08-08,email,False
2631,Sara Vega 2631,cliente2631@email.com,Barcelona,2041-08-11,google,False
2632,Ana García 2632,cliente2632@email.com,Valencia,2041-08-14,facebook,True
2633,Luis Martín 2633,cliente2633@email.com,Sevilla,2041-08-17,organico,False
2634,Eva López 2634,cliente2634@email.com,Bilbao,2041-08-20,referido,False
2635,Carlos Ruiz 2635,cliente2635@email.com,Madrid,2041-08-23,email,False
2636,Marta Soto 2636,cliente2636@email.com,Barcelona,2041-08-26,google,False
2637,Pablo Díaz 2637,cliente2637@email.com,Valencia,2041-08-29,facebook,False
2638,Sara Vega 2638,cliente2638@email.com,Sevilla,2041-09-01,organico,False
2639,Ana García 2639,cliente2639@email.com,Bilbao,2041-09-04,referido,True
2640,Luis Martín 2640,cliente2640@email.com,Madrid,2041-09-07,email,False
2641,Eva López 2641,cliente2641@email.com,Barcelona,2041-09-10,google,False
2642,Carlos Ruiz 2642,cliente2642@email.com,Valencia,2041-09-13,facebook,False
2643,Marta Soto 2643,cliente2643@email.com,Sevilla,2041-09-16,organico,False
2644,Pablo Díaz 2644,cliente2644@email.com,Bilbao,2041-09-19,referido,False
2645,Sara Vega 2645,cliente2645@email.com,Madrid,2041-09-22,email,False
2646,Ana García 2646,cliente2646@email.com,Barcelona,2041-09-25,google,True
2647,Luis Martín 2647,cliente2647@email.com,Valencia,2041-09-28,facebook,False
2648,Eva López 2648,cliente2648@email.com,Sevilla,2041-10-01,organico,False
2649,Carlos Ruiz 2649,cliente2649@email.com,Bilbao,2041-10-04,referido,False
2650,Marta Soto 2650,cliente2650@email.com,Madrid,2041-10-07,email,False
2651,Pablo Díaz 2651,cliente2651@email.com,Barcelona,2041-10-10,google,False
2652,Sara Vega 2652,cliente2652@email.com,Valencia,2041-10-13,facebook,False
2653,Ana García 2653,cliente2653@email.com,Sevilla,2041-10-16,organico,True
2654,Luis Martín 2654,cliente2654@email.com,Bilbao,2041-10-19,referido,False
2655,Eva López 2655,cliente2655@email.com,Madrid,2041-10-22,email,False
2656,Carlos Ruiz 2656,cliente2656@email.com,Barcelona,2041-10-25,google,False
2657,Marta Soto 2657,cliente2657@email.com,Valencia,2041-10-28,facebook,False
2658,Pablo Díaz 2658,cliente2658@email.com,Sevilla,2041-10-31,organico,False
2659,Sara Vega 2659,cliente2659@email.com,Bilbao,2041-11-03,referido,False
2660,Ana García 2660,cliente2660@email.com,Madrid,2041-11-06,email,True
2661,Luis Martín 2661,cliente2661@email.com,Barcelona,2041-11-09,google,False
2662,Eva López 2662,cliente2662@email.com,Valencia,2041-11-12,facebook,False
2663,Carlos Ruiz 2663,cliente2663@email.com,Sevilla,2041-11-15,organico,False
2664,Marta Soto 2664,cliente2664@email.com,Bilbao,2041-11-18,referido,False
2665,Pablo Díaz 2665,cliente2665@email.com,Madrid,2041-11-21,email,False
2666,Sara Vega 2666,cliente2666@email.com,Barcelona,2041-11-24,google,False
2667,Ana García 2667,cliente2667@email.com,Valencia,2041-11-27,facebook,True
2668,Luis Martín 2668,cliente2668@email.com,Sevilla,2041-11-30,organico,False
2669,Eva López 2669,cliente2669@email.com,Bilbao,2041-12-03,referido,False
2670,Carlos Ruiz 2670,cliente2670@email.com,Madrid,2041-12-06,email,False
2671,Marta Soto 2671,cliente2671@email.com,Barcelona,2041-12-09,google,False
2672,Pablo Díaz 2672,cliente2672@email.com,Valencia,2041-12-12,facebook,False
2673,Sara Vega 2673,cliente2673@email.com,Sevilla,2041-12-15,organico,False
2674,Ana García 2674,cliente2674@email.com,Bilbao,2041-12-18,referido,True
2675,Luis Martín 2675,cliente2675@email.com,Madrid,2041-12-21,email,False
2676,Eva López 2676,cliente2676@email.com,Barcelona,2041-12-24,google,False
2677,Carlos Ruiz 2677,cliente2677@email.com,Valencia,2041-12-27,facebook,False
2678,Marta Soto 2678,cliente2678@email.com,Sevilla,2041-12-30,organico,False
2679,Pablo Díaz 2679,cliente2679@email.com,Bilbao,2042-01-02,referido,False
2680,Sara Vega 2680,cliente2680@email.com,Madrid,2042-01-05,email,False
2681,Ana García 2681,cliente2681@email.com,Barcelona,2042-01-08,google,True
2682,Luis Martín 2682,cliente2682@email.com,Valencia,2042-01-11,facebook,False
2683,Eva López 2683,cliente2683@email.com,Sevilla,2042-01-14,organico,False
2684,Carlos Ruiz 2684,cliente2684@email.com,Bilbao,2042-01-17,referido,False
2685,Marta Soto 2685,cliente2685@email.com,Madrid,2042-01-20,email,False
2686,Pablo Díaz 2686,cliente2686@email.com,Barcelona,2042-01-23,google,False
2687,Sara Vega 2687,cliente2687@email.com,Valencia,2042-01-26,facebook,False
2688,Ana García 2688,cliente2688@email.com,Sevilla,2042-01-29,organico,True
2689,Luis Martín 2689,cliente2689@email.com,Bilbao,2042-02-01,referido,False
2690,Eva López 2690,cliente2690@email.com,Madrid,2042-02-04,email,False
2691,Carlos Ruiz 2691,cliente2691@email.com,Barcelona,2042-02-07,google,False
2692,Marta Soto 2692,cliente2692@email.com,Valencia,2042-02-10,facebook,False
2693,Pablo Díaz 2693,cliente2693@email.com,Sevilla,2042-02-13,organico,False
2694,Sara Vega 2694,cliente2694@email.com,Bilbao,2042-02-16,referido,False
2695,Ana García 2695,cliente2695@email.com,Madrid,2042-02-19,email,True
2696,Luis Martín 2696,cliente2696@email.com,Barcelona,2042-02-22,google,False
2697,Eva López 2697,cliente2697@email.com,Valencia,2042-02-25,facebook,False
2698,Carlos Ruiz 2698,cliente2698@email.com,Sevilla,2042-02-28,organico,False
2699,Marta Soto 2699,cliente2699@email.com,Bilbao,2042-03-03,referido,False
2700,Pablo Díaz 2700,cliente2700@email.com,Madrid,2042-03-06,email,False
2701,Sara Vega 2701,cliente2701@email.com,Barcelona,2042-03-09,google,False
2702,Ana García 2702,cliente2702@email.com,Valencia,2042-03-12,facebook,True
2703,Luis Martín 2703,cliente2703@email.com,Sevilla,2042-03-15,organico,False
2704,Eva López 2704,cliente2704@email.com,Bilbao,2042-03-18,referido,False
